Policy_document_id,Title,"Translated title","Document type","Source title","Source country","Source state","Source type","Source subtype",Published_on,"Policy citations (excl. same source)","Policy citations (inc. same source)","Document URL","Overton URL","Source specific tags","Your tags","Top topics",Languages,"Policy authors","Related to SDGs","Document theme"
iadb-f4aeae21f9a3bd6a16c0d493a387e29f,"Urban Transport and Poverty: Mobility and Accessibility Effects of IDB-supported BRT Systems in Cali and Lima",,Publication,"Inter-American Development Bank",IGO,,igo,"development bank",2016-09-15,9,19,https://publications.iadb.org/en/urban-transport-and-poverty-mobility-and-accessibility-effects-idb-supported-brt-systems-cali-and,https://app.overton.io/document.php?policy_document_id=iadb-f4aeae21f9a3bd6a16c0d493a387e29f,,,"Bus rapid transit|Public transport|Poverty",eng,"Scholl, Lynn|Bouillon, César P.|Oviedo, Daniel|Corsetto, Lisa|Jansson, Maya",
iadb-f4aeae21f9a3bd6a16c0d493a387e29f,"Urban Transport and Poverty: Mobility and Accessibility Effects of IDB-supported BRT Systems in Cali and Lima",,Publication,"Inter-American Development Bank",IGO,,igo,"development bank",2016-09-15,9,19,https://publications.iadb.org/en/urban-transport-and-poverty-mobility-and-accessibility-effects-idb-supported-brt-systems-cali-and,https://app.overton.io/document.php?policy_document_id=iadb-f4aeae21f9a3bd6a16c0d493a387e29f,,,"Bus rapid transit|Transport|Masivo Integrado de Occidente",spa,"Scholl, Lynn|Bouillon, César P.|Oviedo, Daniel|Corsetto, Lisa|Jansson, Maya",
apo-d8a1c319bdaaf2e69e2250f7bf7c403d,"Factors Influencing Public Transport Use: A Study of University Commuters' Travel and Mode Choice Behaviours",,Publication,"Analysis & Policy Observatory",Australia,,other,aggregator,2016-04-20,0,0,https://apo.org.au/node/63290,https://app.overton.io/document.php?policy_document_id=apo-d8a1c319bdaaf2e69e2250f7bf7c403d,,,"Survey methodology|Public transport|Transport",eng,"Australian Cities Research Network",
apo-accccfc0127d9d67cb09521beb2da542,"Toward a Greater Understanding of Food Access in Melbourne",,Publication,"Analysis & Policy Observatory",Australia,,other,aggregator,2015-12-03,0,0,https://apo.org.au/node/60047,https://app.overton.io/document.php?policy_document_id=apo-accccfc0127d9d67cb09521beb2da542,,,"Food desert|Research|Public transport",eng,"Australian Cities Research Network","SDG 11: Sustainable Cities and Communities"
internationaltransportforum-7a680fcb9b80d7d44cf15e03f682f9fe,"A Delicate Balance: Mobility and Access Needs, Expectations and Costs",,Publication,"International Transport Forum",IGO,,igo,,2015-09-25,3,3,https://www.itf-oecd.org/delicate-balance-mobility-and-access-needs-expectations-and-costs,https://app.overton.io/document.php?policy_document_id=internationaltransportforum-7a680fcb9b80d7d44cf15e03f682f9fe,,,"International Transport Forum|Economic growth|Public transport",eng,,
governmentofestonia-a31cca9b161bbad2dffb58e395914c03,"Tartu Ulikooli sotsiaalteaduslike rakendusuuringute keskus RAKE","University of Tartu Center for Applied Social Research RAKE",Publication,"Government of Estonia",Estonia,,government,,2015-05-16,0,0,https://www.siseministeerium.ee/sites/default/files/dokumendid/Uuringud/Ruumiline_planeerimine/2015_teenuskeskuste_uuringu_lopparuanne.pdf,https://app.overton.io/document.php?policy_document_id=governmentofestonia-a31cca9b161bbad2dffb58e395914c03,,,,est,"Ministry of the Interior",
inspq_canada-626f37f20129e85350d9f1253befe216,"The Built Environment and Physical Activity: Data Collection Tools to Support Intervention",,"Clinical guidance","Institut national de santé publique du Québec",Canada,,government,"healthcare agency",2015-03-02,0,0,https://www.inspq.qc.ca/en/publications/1953,https://app.overton.io/document.php?policy_document_id=inspq_canada-626f37f20129e85350d9f1253befe216,,,"Traffic|Survey methodology|Self-report study",eng,"Éric Robitaille",
vinnovase-518e764bd185a0b71b2344119917fb5c,"The many Faces of Implementation",,Publication,Vinnova,Sweden,,government,agency,2014-11-28,0,0,https://www.vinnova.se/publikationer/the-many-faces-of-implementation/,https://app.overton.io/document.php?policy_document_id=vinnovase-518e764bd185a0b71b2344119917fb5c,,,"Research|Innovation|Enterprise resource planning",eng,,
ipeabr-3ffc59a69a8f4423cdb284c5ad618685,"TD 1966 - Envelhecimento Populacional, Gratuidades no Transporte Público e Seus Efeitos Sobre as Tarifas na Região Metropolitana de São Paulo","TD 1966 - Population Aging, Free Public Transport and Its Effects on Tariffs in the São Paulo Metropolitan Region",Publication,"Instituto de Pesquisa Econômica Aplicada",Brazil,,"think tank",,2014-05-02,0,0,http://www.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22266,https://app.overton.io/document.php?policy_document_id=ipeabr-3ffc59a69a8f4423cdb284c5ad618685,,,"Public transport|Brazil|City",por,"Rafael Henrique Moraes Pereira, Carlos Henrique Ribeiro de Carvalho, Pedro Herculano G Ferreira de Souza e Ana Amelia Camarano",
inspq_canada-f4095c3fe21c39d5199b886fff8ee4c6,"L'environnement bâti et la pratique d'activité physique : des outils de collecte de données pour soutenir l'intervention","The built environment and the practice of physical activity: data collection tools to support intervention","Clinical guidance","Institut national de santé publique du Québec",Canada,,government,"healthcare agency",2014-03-11,0,1,https://www.inspq.qc.ca/publications/1778,https://app.overton.io/document.php?policy_document_id=inspq_canada-f4095c3fe21c39d5199b886fff8ee4c6,,,"Pedestrian zone|Natural environment|Geographic information system",fre,"Éric Robitaille",
ipcc-fa957a7cfe7a4a87f1522afb3e152e34,"AR5 Climate Change 2014: Impacts, Adaptation, and Vulnerability",,Publication,IPCC,IGO,,igo,,2014-03-01,4549,4555,https://www.ipcc.ch/report/ar5/wg2/,https://app.overton.io/document.php?policy_document_id=ipcc-fa957a7cfe7a4a87f1522afb3e152e34,,,"Intergovernmental Panel on Climate Change|Climate change|Sea level rise",eng,,"SDG 13: Climate Action|SDG 11: Sustainable Cities and Communities|SDG 14: Life Below Water|SDG 1: No Poverty"
ipcc-fa957a7cfe7a4a87f1522afb3e152e34,"AR5 Climate Change 2014: Impacts, Adaptation, and Vulnerability",,Publication,IPCC,IGO,,igo,,2014-03-01,4549,4555,https://www.ipcc.ch/report/ar5/wg2/,https://app.overton.io/document.php?policy_document_id=ipcc-fa957a7cfe7a4a87f1522afb3e152e34,,,"Climate change|Air pollution|Wildfire",eng,,"SDG 13: Climate Action|SDG 11: Sustainable Cities and Communities|SDG 14: Life Below Water|SDG 1: No Poverty"
diwde-c178ce999423311aca6f2ff6aa9bce04,"Examining the Structure of Spatial Health Effects in Germany Using Hierarchical Bayes Models",,Publication,DIW,Germany,,"think tank",,2014-01-16,0,0,https://www.diw.de/de/diw_01.c.458512.de/publikationen/soeppapers/2013_0620/examining_the_structure_of_spatial_health_effects_in_germany_using_hierarchical_bayes_models.html,https://app.overton.io/document.php?policy_document_id=diwde-c178ce999423311aca6f2ff6aa9bce04,,,"Confidence interval|Correlation and dependence|Akaike information criterion",eng,"DIW Berlin",
unitednations-6aad9a84ba8322bb7dd2be0b218b7981,"Climate change 2014 :impacts, adaptation, and vulnerability.",,Publication,"United Nations",IGO,,igo,,2014-01-01,22,22,https://digitallibrary.un.org/record/3893056?ln=en,https://app.overton.io/document.php?policy_document_id=unitednations-6aad9a84ba8322bb7dd2be0b218b7981,"CLIMATE CHANGE|GOVERNMENT POLICY|INTERNATIONAL COOPERATION",,"Climate change adaptation|Sea level rise|Representative Concentration Pathway",eng,"Field, Christopher B.|Barros, Vicente R.",
wellesleyinstitute-f5df32081e82e537da9e9ff797028f0d,"The Spatial Trap: Exploring Equitable Access To Public Transit",,Publication,"Wellesley Institute",Canada,,"think tank",,2013-10-30,2,2,https://www.wellesleyinstitute.com/publications/the-spatial-trap-exploring-equitable-access-to-public-transit/,https://app.overton.io/document.php?policy_document_id=wellesleyinstitute-f5df32081e82e537da9e9ff797028f0d,,,"Toronto subway|Public transport|The Big Move",eng,,"SDG 3: Good Health and Well-being|SDG 11: Sustainable Cities and Communities"
pblnl-ec36d2f4aad034e12936125573b11bfb,"Rocketing rents - The magnitude and attenuation of agglomeration economies in the commercial property market",,Publication,"PBL Netherlands Environmental Assessment Agency",Netherlands,,government,agency,2013-05-27,1,1,https://www.pbl.nl/en/publications/rocketing-rents-the-magnitude-and-attenuation-of-agglomeration-economies-in-the-commercial-property-market,https://app.overton.io/document.php?policy_document_id=pblnl-ec36d2f4aad034e12936125573b11bfb,,,"Instrumental variables estimation|Correlation and dependence|Fixed effects model",eng,,
pblnl-79774d5f5fc97a4f4358fbda172704d9,"A hedonic price analysis of the value of industrial sites",,Publication,"PBL Netherlands Environmental Assessment Agency",Netherlands,,government,agency,2013-03-11,0,0,https://www.pbl.nl/en/publications/a-hedonic-price-analysis-of-the-value-of-industrial-sites,https://app.overton.io/document.php?policy_document_id=pblnl-79774d5f5fc97a4f4358fbda172704d9,,,"Real estate appraisal|Hedonic regression|Research",eng,,"SDG 11: Sustainable Cities and Communities"
jointresearcheu-2981d35a6c458dcd3db15fb23e9c650c,"The Calibration of Traffic Simulation Models : Report on the assessment of different Goodness of Fit measures and Optimization Algorithms MULTITUDE Project – COST Action TU0903",,Publication,"Joint Research Centre",EU,,government,agency,2012-03-22,0,0,https://publications.jrc.ec.europa.eu/repository/handle/JRC68403,https://app.overton.io/document.php?policy_document_id=jointresearcheu-2981d35a6c458dcd3db15fb23e9c650c,"Energy and transport|Environment and climate change",,"Mathematical optimization|Simultaneous perturbation stochastic approximation|Kriging",eng,"CIUFFO Biagio|PUNZO Vincenzo|MONTANINO Marcello",
governmentofcanada-6861b388eb03d06040670ba3cedd411c,"Canada's aging population and public policy. 7, The effects on community planning / Havi Echenberg. : YM32-5/2012-02E-PDF Publications - Canada.ca",,Publication,"Government of Canada",Canada,,government,,2012-01-01,0,0,http://publications.gc.ca/site/eng/9.573711/publication.html,https://app.overton.io/document.php?policy_document_id=governmentofcanada-6861b388eb03d06040670ba3cedd411c,,,"Public transport|Universal design|Canada Mortgage and Housing Corporation",eng,"Canada Parliamentary Information and Research Service.","SDG 11: Sustainable Cities and Communities"
oecddiscovery-fab0502404699254de0576fcb4c735f4,"The Future of Families to 2030",,Publication,OECD,IGO,,igo,,2011-12-22,59,96,https://dx.doi.org/https://doi.org/10.1787/9789264168367-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-fab0502404699254de0576fcb4c735f4,,,Family|Unemployment|Poverty,eng,,
moturesearch-80c765da0ddf332dc959faa45fb22bc0,,,"Working paper",Motu,"New Zealand",,"think tank",,2011-12-14,2,13,https://www.motu.nz/our-research/environment-and-resources/lurnz/rural-land-use-and-land-tenure-in-new-zealand/,https://app.overton.io/document.php?policy_document_id=moturesearch-80c765da0ddf332dc959faa45fb22bc0,,,"Likelihood function|Logistic regression|Discrete choice",eng,,"SDG 15: Life on Land"
moturesearch-06e3b9ae7a572d6ec29a3bd55acbf4b8,"Rural Land Use and Land Tenure in New Zealand",,"Working paper",Motu,"New Zealand",,"think tank",,2011-12-14,1,2,https://www.motu.nz/our-research/environment-and-resources/env-modelling/rural-land-use-and-land-tenure-in-new-zealand/,https://app.overton.io/document.php?policy_document_id=moturesearch-06e3b9ae7a572d6ec29a3bd55acbf4b8,,,"Likelihood function|Logistic regression|Discrete choice",eng,,"SDG 15: Life on Land"
vtise-fd2424206c944975d335cbddd105ada2,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=932&pid=diva2%3A669346&c=4234&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-fd2424206c944975d335cbddd105ada2,,,"Structural equation modeling|Child|Branches of science",eng,,
vtise-629d36a8b5026232706d4129739d5d13,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-3417&pid=diva2%3A669346&c=4372&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-629d36a8b5026232706d4129739d5d13,,,"Structural equation modeling|Child|Branches of science",eng,,
vtise-831c64b78c44a6b9da762e0a8be1a335,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=5742&pid=diva2%3A669346&c=4252&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-831c64b78c44a6b9da762e0a8be1a335,,,"Structural equation modeling|Child|Branches of science",eng,,
vtise-8b6a0303f72f6b59c714216259d8884e,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-6094&pid=diva2%3A669346&c=4318&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-8b6a0303f72f6b59c714216259d8884e,,,"Structural equation modeling|Child|Branches of science",eng,,
vtise-a2d7d5f89b63bf409b0f0638f5b78b0a,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=4798&pid=diva2%3A669346&c=3642&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-a2d7d5f89b63bf409b0f0638f5b78b0a,,,"Structural equation modeling|Child|Branches of science",eng,,
vtise-fff78cbdb22d165e36936bbbb3fb30bb,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=761&pid=diva2%3A669346&c=3560&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-fff78cbdb22d165e36936bbbb3fb30bb,,,"Structural equation modeling|Child|Branches of science",eng,,
vtise-418203d15f3a9c95b59bd0ddf8ebb208,"A long term analysis of the mechanisms underlying childrens activity-travel engagements in the Osaka metropolitan area",,Publication,VTI,Sweden,,government,,2011-12-12,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-1416&pid=diva2%3A669346&c=4317&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-418203d15f3a9c95b59bd0ddf8ebb208,,,"Structural equation modeling|Child|Branches of science",eng,,
oecddiscovery-867ba7cb6499618655337d4e2f8cc369,"Comment va la vie ?","How&#39;s life ?",Publication,OECD,IGO,,igo,,2011-10-12,7,47,https://dx.doi.org/10.1787/9789264121195-fr,https://app.overton.io/document.php?policy_document_id=oecddiscovery-867ba7cb6499618655337d4e2f8cc369,,,"Gross domestic product|Sustainable development|Quality of life",fre,,
oecddiscovery-f559848ac3158bde5887882875391784,"How's Life?",,Publication,OECD,IGO,,igo,,2011-10-12,109,257,https://dx.doi.org/10.1787/9789264121164-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-f559848ac3158bde5887882875391784,,,"Gross domestic product|Quality of life|Economic inequality",eng,,
oecddiscovery-9b6a00f44ecd0ccce66692125ec4e749,"A Delicate Balance: Mobility and Access Needs, Expectations and Costs",,"Working paper",OECD,IGO,,igo,,2011-04-01,1,2,https://dx.doi.org/10.1787/5kg9mq4hk6jg-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-9b6a00f44ecd0ccce66692125ec4e749,,,"International Transport Forum|Economic growth|Public transport",eng,"David Metz",
provinceofquebec-465a5dabd67124216f214a20fd2976bd,"Organisation de l'aide et des services de soutien à domicile - Inventorier pour innover","Organization of home help and support services - Inventory to innovate",Publication,"Province of Québec",Canada,,government,,2011-03-28,0,0,https://frq.gouv.qc.ca/app/uploads/2021/09/pc_vezinaa_rapport-2011_aide-services-domicile.pdf,https://app.overton.io/document.php?policy_document_id=provinceofquebec-465a5dabd67124216f214a20fd2976bd,,,"Health care|Health|Caregiver",eng,,
governmentofcanada-6d41620e9d5abfdedc616a7bd879f755,"Measuring the food environment in Canada : H164-155/2012E-PDF Publications - Canada.ca",,Publication,"Government of Canada",Canada,,government,,,0,1,http://publications.gc.ca/site/eng/9.696423/publication.html,https://app.overton.io/document.php?policy_document_id=governmentofcanada-6d41620e9d5abfdedc616a7bd879f755,,,"Cost of living|Food desert|Obesity",eng,"Canada Health Canada.","SDG 3: Good Health and Well-being"
